transaction_id,customer_id,transaction_date,category,product_name,amount,quantity,payment_method,is_returned
TXN-001640,CUST-0174,2025-08-09,clothing,Clothing Item 5,217.71,3,apple_pay,False
TXN-001641,CUST-0071,2025-04-30,electronics,Electronics Item 14,283.42,2,apple_pay,False
TXN-001642,CUST-0034,2025-07-14,home,Home Item 10,24.49,1,debit_card,False
TXN-001643,CUST-0156,2025-09-28,sports,Sports Item 5,35.33,1,apple_pay,False
TXN-001644,CUST-0195,2025-08-01,clothing,Clothing Item 13,167.94,2,debit_card,False
TXN-001645,CUST-0089,2025-10-25,electronics,Electronics Item 13,291.76,1,credit_card,False
TXN-001646,CUST-0149,2025-07-25,clothing,Clothing Item 11,58.25,1,credit_card,False
TXN-001647,CUST-0133,2025-08-06,home,Home Item 16,78.48,3,debit_card,False
TXN-001648,CUST-0076,2025-09-18,electronics,Electronics Item 3,726.48,3,paypal,False
TXN-001649,CUST-0010,2025-09-15,grocery,Grocery Item 19,33.46,2,debit_card,False
TXN-001650,CUST-0177,2025-11-28,grocery,Grocery Item 20,41.84,2,paypal,False
TXN-001651,CUST-0170,2025-09-25,grocery,Grocery Item 4,145.86,3,paypal,False
TXN-001652,CUST-0187,2025-10-15,home,Home Item 9,116.84,2,paypal,False
TXN-001653,CUST-0025,2025-11-05,grocery,Grocery Item 14,34.47,1,paypal,False
TXN-001654,CUST-0199,2025-08-22,grocery,Grocery Item 20,105.75,3,apple_pay,True
TXN-001655,CUST-0027,2025-08-20,sports,Sports Item 4,347.61,3,debit_card,False
TXN-001656,CUST-0172,2025-07-11,sports,Sports Item 2,206.76,2,paypal,False
TXN-001657,CUST-0112,2025-12-17,grocery,Grocery Item 13,134.64,3,apple_pay,False
TXN-001658,CUST-0006,2025-08-05,clothing,Clothing Item 11,115.68,3,credit_card,False
TXN-001659,CUST-0105,2025-05-05,electronics,Electronics Item 12,533.22,3,paypal,False
TXN-001660,CUST-0063,2025-10-16,home,Home Item 9,134.04,2,debit_card,False
TXN-001661,CUST-0197,2025-09-30,sports,Sports Item 12,176.91,3,debit_card,False
TXN-001662,CUST-0022,2025-07-04,home,Home Item 8,113.96,2,paypal,False
TXN-001663,CUST-0025,2025-08-08,electronics,Electronics Item 6,499.08,3,apple_pay,False
TXN-001664,CUST-0181,2025-09-22,grocery,Grocery Item 12,50.28,2,debit_card,False
TXN-001665,CUST-0082,2025-10-19,electronics,Electronics Item 17,117.7,1,paypal,False
TXN-001666,CUST-0137,2025-12-05,clothing,Clothing Item 3,142.78,2,credit_card,False
TXN-001667,CUST-0169,2025-10-13,grocery,Grocery Item 12,35.94,2,apple_pay,False
TXN-001668,CUST-0098,2025-05-06,electronics,Electronics Item 10,774.84,3,credit_card,False
TXN-001669,CUST-0057,2025-11-17,grocery,Grocery Item 9,21.72,1,credit_card,False
TXN-001670,CUST-0177,2025-09-21,clothing,Clothing Item 7,90.64,1,debit_card,True
TXN-001671,CUST-0062,2025-09-21,electronics,Electronics Item 18,551.22,3,debit_card,False
TXN-001672,CUST-0132,2025-05-06,sports,Sports Item 13,172.9,2,paypal,False
TXN-001673,CUST-0093,2025-04-30,home,Home Item 8,84.42,2,paypal,False
TXN-001674,CUST-0019,2025-02-23,clothing,Clothing Item 8,179.0,2,debit_card,False
TXN-001675,CUST-0129,2025-06-10,grocery,Grocery Item 20,72.78,3,debit_card,False
TXN-001676,CUST-0183,2025-08-20,sports,Sports Item 2,71.88,1,apple_pay,False
TXN-001677,CUST-0127,2025-02-05,sports,Sports Item 1,71.64,2,apple_pay,False
TXN-001678,CUST-0014,2025-11-19,home,Home Item 12,144.1,2,credit_card,False
TXN-001679,CUST-0070,2025-07-08,sports,Sports Item 20,230.52,2,apple_pay,False
TXN-001680,CUST-0195,2025-09-18,clothing,Clothing Item 18,82.28,2,paypal,False
TXN-001681,CUST-0145,2025-08-29,sports,Sports Item 19,85.96,2,paypal,False
TXN-001682,CUST-0156,2025-08-17,electronics,Electronics Item 3,734.25,3,credit_card,False
TXN-001683,CUST-0186,2025-03-03,clothing,Clothing Item 6,118.8,3,debit_card,True
TXN-001684,CUST-0126,2025-04-02,electronics,Electronics Item 19,190.1,2,apple_pay,False
TXN-001685,CUST-0097,2025-11-12,grocery,Grocery Item 10,44.27,1,paypal,False
TXN-001686,CUST-0110,2025-10-28,home,Home Item 7,50.88,2,debit_card,False
TXN-001687,CUST-0165,2025-11-30,electronics,Electronics Item 9,353.28,2,credit_card,False
TXN-001688,CUST-0015,2025-11-30,sports,Sports Item 1,91.44,1,credit_card,True
TXN-001689,CUST-0098,2025-08-22,home,Home Item 12,68.0,1,credit_card,False
TXN-001690,CUST-0048,2025-11-05,sports,Sports Item 12,92.72,2,credit_card,False
TXN-001691,CUST-0039,2025-05-04,sports,Sports Item 6,163.32,2,debit_card,False
TXN-001692,CUST-0113,2025-08-29,electronics,Electronics Item 4,251.16,3,paypal,False
TXN-001693,CUST-0027,2025-09-03,home,Home Item 4,92.49,3,apple_pay,False
TXN-001694,CUST-0039,2025-04-14,sports,Sports Item 18,228.8,2,apple_pay,False
TXN-001695,CUST-0029,2025-10-07,sports,Sports Item 8,60.45,1,apple_pay,False
TXN-001696,CUST-0103,2025-02-28,electronics,Electronics Item 16,176.38,2,credit_card,False
TXN-001697,CUST-0023,2025-07-16,home,Home Item 17,161.34,3,apple_pay,False
TXN-001698,CUST-0164,2025-09-19,clothing,Clothing Item 7,98.04,2,paypal,False
TXN-001699,CUST-0109,2025-09-10,grocery,Grocery Item 16,53.28,2,credit_card,False
TXN-001700,CUST-0123,2025-02-13,sports,Sports Item 10,115.06,2,credit_card,False
TXN-001701,CUST-0010,2025-08-17,clothing,Clothing Item 19,48.03,1,debit_card,False
TXN-001702,CUST-0189,2025-03-16,electronics,Electronics Item 13,243.87,3,debit_card,False
TXN-001703,CUST-0137,2025-07-04,electronics,Electronics Item 17,814.74,3,debit_card,False
TXN-001704,CUST-0174,2025-03-30,electronics,Electronics Item 8,97.2,1,paypal,True
TXN-001705,CUST-0052,2025-08-10,grocery,Grocery Item 2,33.92,1,apple_pay,False
TXN-001706,CUST-0176,2025-11-01,electronics,Electronics Item 11,152.14,2,debit_card,False
TXN-001707,CUST-0058,2025-11-20,home,Home Item 8,45.38,2,paypal,False
TXN-001708,CUST-0108,2025-08-06,sports,Sports Item 7,323.22,3,paypal,False
TXN-001709,CUST-0002,2025-05-27,grocery,Grocery Item 7,53.28,2,apple_pay,False
TXN-001710,CUST-0002,2025-09-19,grocery,Grocery Item 8,38.6,1,credit_card,False
TXN-001711,CUST-0029,2025-08-30,clothing,Clothing Item 6,59.98,2,paypal,False
TXN-001712,CUST-0183,2025-10-24,grocery,Grocery Item 19,65.22,2,paypal,False
TXN-001713,CUST-0030,2025-08-25,grocery,Grocery Item 16,48.13,1,debit_card,False
TXN-001714,CUST-0009,2025-11-04,grocery,Grocery Item 13,33.2,2,debit_card,False
TXN-001715,CUST-0177,2025-10-06,electronics,Electronics Item 5,173.09,1,apple_pay,False
TXN-001716,CUST-0010,2025-07-08,sports,Sports Item 2,99.17,1,credit_card,False
TXN-001717,CUST-0087,2025-11-09,home,Home Item 2,41.01,1,apple_pay,False
TXN-001718,CUST-0074,2025-08-06,sports,Sports Item 11,50.27,1,apple_pay,True
TXN-001719,CUST-0112,2025-10-23,electronics,Electronics Item 6,210.37,1,debit_card,False
TXN-001720,CUST-0081,2025-09-28,electronics,Electronics Item 18,229.07,1,credit_card,False
TXN-001721,CUST-0043,2025-04-29,home,Home Item 8,44.62,2,credit_card,False
TXN-001722,CUST-0144,2025-11-24,electronics,Electronics Item 8,495.92,2,credit_card,False
TXN-001723,CUST-0018,2025-09-13,electronics,Electronics Item 19,781.2,3,apple_pay,False
TXN-001724,CUST-0157,2025-11-02,grocery,Grocery Item 16,93.26,2,paypal,False
TXN-001725,CUST-0162,2025-11-18,grocery,Grocery Item 18,93.96,2,paypal,False
TXN-001726,CUST-0073,2025-05-09,clothing,Clothing Item 12,199.88,2,credit_card,False
TXN-001727,CUST-0076,2025-07-13,clothing,Clothing Item 18,59.49,1,debit_card,False
TXN-001728,CUST-0032,2025-09-25,home,Home Item 14,76.51,1,apple_pay,False
TXN-001729,CUST-0113,2025-10-15,grocery,Grocery Item 13,52.26,2,debit_card,False
TXN-001730,CUST-0052,2025-08-22,clothing,Clothing Item 20,78.44,1,paypal,False
TXN-001731,CUST-0140,2025-11-06,grocery,Grocery Item 5,73.3,2,apple_pay,False
TXN-001732,CUST-0166,2025-03-26,grocery,Grocery Item 20,92.86,2,apple_pay,True
TXN-001733,CUST-0055,2025-07-28,home,Home Item 17,220.2,3,apple_pay,False
TXN-001734,CUST-0113,2025-08-22,electronics,Electronics Item 6,364.35,3,paypal,False
TXN-001735,CUST-0174,2025-08-20,sports,Sports Item 7,87.71,1,debit_card,False
TXN-001736,CUST-0119,2025-04-12,clothing,Clothing Item 11,104.37,3,credit_card,False
TXN-001737,CUST-0016,2025-05-18,electronics,Electronics Item 2,76.95,1,paypal,False
TXN-001738,CUST-0080,2025-03-24,home,Home Item 10,64.62,1,credit_card,False
TXN-001739,CUST-0080,2025-07-15,sports,Sports Item 10,145.52,2,paypal,False
TXN-001740,CUST-0143,2025-11-25,clothing,Clothing Item 20,37.24,1,apple_pay,False
TXN-001741,CUST-0141,2025-07-19,grocery,Grocery Item 8,148.11,3,credit_card,False
TXN-001742,CUST-0037,2025-11-21,grocery,Grocery Item 13,40.84,1,apple_pay,False
TXN-001743,CUST-0043,2025-06-06,electronics,Electronics Item 15,689.49,3,debit_card,False
TXN-001744,CUST-0005,2025-05-07,grocery,Grocery Item 3,101.25,3,paypal,True
TXN-001745,CUST-0034,2025-04-21,sports,Sports Item 4,181.92,2,debit_card,False
TXN-001746,CUST-0082,2025-06-18,home,Home Item 12,202.71,3,apple_pay,True
TXN-001747,CUST-0151,2025-10-30,grocery,Grocery Item 17,26.2,1,paypal,False
TXN-001748,CUST-0006,2025-12-12,grocery,Grocery Item 8,92.94,2,paypal,False
TXN-001749,CUST-0110,2025-02-07,home,Home Item 15,36.37,1,credit_card,False
TXN-001750,CUST-0008,2025-08-20,clothing,Clothing Item 10,77.4,3,apple_pay,False
TXN-001751,CUST-0120,2025-07-25,grocery,Grocery Item 13,27.7,2,paypal,False
TXN-001752,CUST-0131,2025-11-22,grocery,Grocery Item 12,78.04,2,paypal,False
TXN-001753,CUST-0125,2025-09-19,home,Home Item 3,50.0,2,paypal,False
TXN-001754,CUST-0029,2025-11-27,electronics,Electronics Item 3,256.4,1,debit_card,False
TXN-001755,CUST-0039,2025-05-18,sports,Sports Item 1,100.1,1,credit_card,False
TXN-001756,CUST-0087,2025-08-07,sports,Sports Item 15,44.06,1,paypal,False
TXN-001757,CUST-0027,2025-11-20,sports,Sports Item 3,35.05,1,debit_card,False
TXN-001758,CUST-0023,2025-11-03,electronics,Electronics Item 2,506.22,2,credit_card,False
TXN-001759,CUST-0160,2025-11-09,sports,Sports Item 16,72.84,1,debit_card,False
TXN-001760,CUST-0187,2025-09-06,sports,Sports Item 3,69.83,1,debit_card,False
TXN-001761,CUST-0067,2025-11-11,clothing,Clothing Item 4,204.48,3,credit_card,False
TXN-001762,CUST-0082,2025-05-30,clothing,Clothing Item 10,54.6,1,apple_pay,False
TXN-001763,CUST-0073,2025-10-12,clothing,Clothing Item 8,87.64,2,credit_card,False
TXN-001764,CUST-0174,2025-12-08,home,Home Item 3,130.52,2,apple_pay,False
TXN-001765,CUST-0187,2025-09-23,electronics,Electronics Item 15,735.06,3,credit_card,False
TXN-001766,CUST-0172,2025-04-21,electronics,Electronics Item 12,414.66,2,credit_card,False
TXN-001767,CUST-0186,2025-06-09,home,Home Item 12,82.98,2,apple_pay,False
TXN-001768,CUST-0125,2025-11-11,home,Home Item 19,239.85,3,debit_card,True
TXN-001769,CUST-0090,2025-10-16,grocery,Grocery Item 13,91.0,2,apple_pay,False
TXN-001770,CUST-0118,2025-06-30,grocery,Grocery Item 14,17.83,1,credit_card,False
TXN-001771,CUST-0081,2025-10-07,grocery,Grocery Item 14,54.3,3,debit_card,False
TXN-001772,CUST-0047,2025-09-14,clothing,Clothing Item 9,26.23,1,paypal,False
TXN-001773,CUST-0127,2025-03-26,grocery,Grocery Item 18,23.88,1,paypal,False
TXN-001774,CUST-0124,2025-09-22,sports,Sports Item 6,224.76,3,apple_pay,False
TXN-001775,CUST-0015,2025-10-16,home,Home Item 16,24.01,1,paypal,False
TXN-001776,CUST-0132,2025-12-29,grocery,Grocery Item 10,28.11,1,debit_card,False
TXN-001777,CUST-0079,2025-08-14,sports,Sports Item 17,170.1,2,paypal,False
TXN-001778,CUST-0095,2025-09-14,clothing,Clothing Item 1,134.8,2,apple_pay,False
TXN-001779,CUST-0063,2025-04-25,clothing,Clothing Item 11,153.24,2,apple_pay,False
TXN-001780,CUST-0142,2025-07-17,home,Home Item 5,202.89,3,paypal,False
TXN-001781,CUST-0146,2025-11-02,clothing,Clothing Item 8,208.38,3,apple_pay,False
TXN-001782,CUST-0004,2025-10-03,home,Home Item 5,218.52,3,paypal,False
TXN-001783,CUST-0125,2025-04-01,grocery,Grocery Item 9,138.81,3,credit_card,False
TXN-001784,CUST-0199,2025-10-08,clothing,Clothing Item 2,156.78,2,apple_pay,False
TXN-001785,CUST-0162,2025-08-08,electronics,Electronics Item 18,310.28,2,debit_card,False
TXN-001786,CUST-0081,2025-08-30,grocery,Grocery Item 7,70.36,2,credit_card,False
TXN-001787,CUST-0015,2025-10-24,clothing,Clothing Item 13,254.73,3,apple_pay,False
TXN-001788,CUST-0002,2025-10-21,home,Home Item 1,64.5,2,apple_pay,True
TXN-001789,CUST-0119,2025-08-25,clothing,Clothing Item 20,143.88,2,apple_pay,False
TXN-001790,CUST-0027,2025-07-14,home,Home Item 15,73.12,2,paypal,False
TXN-001791,CUST-0032,2025-05-16,home,Home Item 18,27.43,1,apple_pay,False
TXN-001792,CUST-0080,2025-09-22,grocery,Grocery Item 11,40.35,3,apple_pay,False
TXN-001793,CUST-0156,2025-08-22,electronics,Electronics Item 19,415.95,3,credit_card,False
TXN-001794,CUST-0014,2025-12-07,clothing,Clothing Item 5,59.58,2,credit_card,False
TXN-001795,CUST-0182,2025-03-11,clothing,Clothing Item 11,81.6,1,credit_card,False
TXN-001796,CUST-0192,2025-12-09,electronics,Electronics Item 14,330.26,2,apple_pay,False
TXN-001797,CUST-0140,2025-11-25,electronics,Electronics Item 9,175.91,1,debit_card,False
TXN-001798,CUST-0165,2025-05-27,sports,Sports Item 8,34.72,1,apple_pay,True
TXN-001799,CUST-0056,2025-11-21,clothing,Clothing Item 11,96.58,1,paypal,False
TXN-001800,CUST-0162,2025-10-23,grocery,Grocery Item 1,31.63,1,apple_pay,False
TXN-001801,CUST-0010,2025-11-03,clothing,Clothing Item 16,83.1,3,credit_card,False
TXN-001802,CUST-0020,2025-06-01,sports,Sports Item 13,151.64,2,debit_card,False
TXN-001803,CUST-0001,2025-10-05,sports,Sports Item 13,107.82,2,debit_card,False
TXN-001804,CUST-0193,2025-10-15,sports,Sports Item 9,120.2,2,apple_pay,False
TXN-001805,CUST-0073,2025-03-15,grocery,Grocery Item 17,29.21,1,apple_pay,False
TXN-001806,CUST-0028,2025-07-03,electronics,Electronics Item 7,512.08,2,debit_card,False
TXN-001807,CUST-0188,2025-05-07,home,Home Item 10,181.35,3,paypal,False
TXN-001808,CUST-0165,2025-05-26,clothing,Clothing Item 7,275.31,3,credit_card,False
TXN-001809,CUST-0055,2025-04-01,clothing,Clothing Item 13,80.96,2,paypal,False
TXN-001810,CUST-0100,2025-09-12,sports,Sports Item 20,112.87,1,paypal,False
TXN-001811,CUST-0170,2025-05-08,clothing,Clothing Item 1,71.23,1,credit_card,False
TXN-001812,CUST-0070,2025-07-07,electronics,Electronics Item 6,350.28,2,credit_card,True
TXN-001813,CUST-0055,2025-10-06,clothing,Clothing Item 9,161.28,2,apple_pay,False
TXN-001814,CUST-0076,2025-10-28,electronics,Electronics Item 7,142.96,1,credit_card,False
TXN-001815,CUST-0190,2025-11-26,electronics,Electronics Item 8,228.56,2,apple_pay,False
TXN-001816,CUST-0148,2025-07-15,sports,Sports Item 16,108.62,2,credit_card,False
TXN-001817,CUST-0039,2025-10-05,clothing,Clothing Item 2,54.82,1,apple_pay,False
TXN-001818,CUST-0119,2025-08-20,grocery,Grocery Item 2,48.98,1,credit_card,False
TXN-001819,CUST-0071,2025-06-12,home,Home Item 1,146.25,3,paypal,False
TXN-001820,CUST-0048,2026-01-08,clothing,Clothing Item 2,175.8,3,apple_pay,False
TXN-001821,CUST-0179,2025-07-03,grocery,Grocery Item 10,39.33,1,paypal,False
TXN-001822,CUST-0094,2025-10-06,grocery,Grocery Item 12,65.84,2,debit_card,False
TXN-001823,CUST-0163,2025-09-30,home,Home Item 15,60.88,2,paypal,False
TXN-001824,CUST-0037,2025-10-08,grocery,Grocery Item 14,98.52,3,credit_card,False
TXN-001825,CUST-0035,2025-09-19,home,Home Item 18,117.46,2,debit_card,False
TXN-001826,CUST-0087,2025-10-12,sports,Sports Item 6,129.15,3,debit_card,False
TXN-001827,CUST-0052,2025-05-10,grocery,Grocery Item 17,43.38,1,credit_card,False
TXN-001828,CUST-0147,2025-07-27,electronics,Electronics Item 6,570.52,2,debit_card,False
TXN-001829,CUST-0085,2025-05-29,grocery,Grocery Item 12,24.71,1,apple_pay,False
TXN-001830,CUST-0100,2025-09-28,clothing,Clothing Item 4,154.02,3,debit_card,False
TXN-001831,CUST-0116,2025-11-11,clothing,Clothing Item 1,276.42,3,credit_card,False
TXN-001832,CUST-0018,2025-10-20,home,Home Item 7,65.35,1,credit_card,False
TXN-001833,CUST-0048,2025-11-24,electronics,Electronics Item 6,82.0,1,credit_card,True
TXN-001834,CUST-0115,2025-07-28,electronics,Electronics Item 1,575.2,2,paypal,False
TXN-001835,CUST-0095,2025-08-16,clothing,Clothing Item 16,114.28,2,credit_card,False
TXN-001836,CUST-0008,2025-10-29,grocery,Grocery Item 16,51.36,2,apple_pay,False
TXN-001837,CUST-0197,2025-08-08,electronics,Electronics Item 12,459.86,2,apple_pay,False
TXN-001838,CUST-0097,2025-12-02,electronics,Electronics Item 9,491.58,2,credit_card,False
TXN-001839,CUST-0185,2025-10-13,electronics,Electronics Item 20,320.94,2,apple_pay,True
TXN-001840,CUST-0079,2025-11-06,sports,Sports Item 14,320.76,3,credit_card,True
TXN-001841,CUST-0032,2025-04-09,sports,Sports Item 15,300.84,3,credit_card,False
TXN-001842,CUST-0118,2025-06-12,home,Home Item 18,161.7,3,credit_card,False
TXN-001843,CUST-0030,2025-09-19,sports,Sports Item 6,91.3,2,credit_card,False
TXN-001844,CUST-0084,2025-03-15,grocery,Grocery Item 3,38.26,1,debit_card,False
TXN-001845,CUST-0063,2025-06-10,electronics,Electronics Item 6,499.08,2,apple_pay,True
TXN-001846,CUST-0046,2025-08-18,clothing,Clothing Item 16,179.84,2,debit_card,False
TXN-001847,CUST-0179,2025-11-22,electronics,Electronics Item 20,112.0,1,credit_card,False
TXN-001848,CUST-0093,2025-05-01,grocery,Grocery Item 12,39.07,1,credit_card,False
TXN-001849,CUST-0008,2025-09-25,home,Home Item 3,106.88,2,credit_card,False
TXN-001850,CUST-0170,2025-04-19,home,Home Item 5,88.16,2,credit_card,True
TXN-001851,CUST-0022,2025-09-20,sports,Sports Item 18,89.82,1,paypal,False
TXN-001852,CUST-0122,2025-09-27,electronics,Electronics Item 18,350.22,3,credit_card,False
TXN-001853,CUST-0037,2025-10-02,home,Home Item 12,64.8,1,credit_card,False
TXN-001854,CUST-0003,2025-08-17,electronics,Electronics Item 1,674.49,3,paypal,False
TXN-001855,CUST-0035,2025-06-12,home,Home Item 7,71.64,1,apple_pay,False
TXN-001856,CUST-0054,2025-08-05,electronics,Electronics Item 18,162.27,1,credit_card,False
TXN-001857,CUST-0032,2025-12-07,sports,Sports Item 17,107.51,1,credit_card,False
TXN-001858,CUST-0063,2025-11-04,grocery,Grocery Item 9,78.18,3,apple_pay,True
TXN-001859,CUST-0110,2025-12-21,electronics,Electronics Item 12,501.28,2,apple_pay,False
TXN-001860,CUST-0057,2025-06-16,clothing,Clothing Item 14,142.24,2,debit_card,False
TXN-001861,CUST-0133,2025-09-23,home,Home Item 1,132.78,2,apple_pay,True
TXN-001862,CUST-0021,2025-10-25,clothing,Clothing Item 9,84.0,3,apple_pay,False
TXN-001863,CUST-0087,2025-04-19,home,Home Item 16,168.96,3,apple_pay,False
TXN-001864,CUST-0176,2025-07-22,sports,Sports Item 20,241.26,3,debit_card,False
TXN-001865,CUST-0023,2025-08-09,grocery,Grocery Item 3,64.96,2,paypal,False
TXN-001866,CUST-0069,2025-10-18,home,Home Item 11,152.43,3,debit_card,False
TXN-001867,CUST-0089,2025-09-03,home,Home Item 14,69.54,1,paypal,False
TXN-001868,CUST-0108,2025-11-20,clothing,Clothing Item 10,275.37,3,debit_card,False
TXN-001869,CUST-0092,2025-06-13,sports,Sports Item 19,176.7,3,debit_card,False
TXN-001870,CUST-0185,2025-08-14,home,Home Item 11,104.46,3,debit_card,False
TXN-001871,CUST-0127,2025-07-11,home,Home Item 19,43.5,1,apple_pay,False
TXN-001872,CUST-0037,2025-11-23,home,Home Item 13,72.96,3,apple_pay,True
TXN-001873,CUST-0048,2025-02-15,home,Home Item 19,94.58,2,paypal,False
TXN-001874,CUST-0107,2025-09-24,clothing,Clothing Item 16,57.64,2,credit_card,False
TXN-001875,CUST-0099,2025-11-24,home,Home Item 2,28.38,1,credit_card,False
TXN-001876,CUST-0071,2025-11-23,electronics,Electronics Item 4,586.29,3,apple_pay,False
TXN-001877,CUST-0169,2025-10-13,sports,Sports Item 20,30.89,1,paypal,False
TXN-001878,CUST-0061,2025-08-21,clothing,Clothing Item 9,71.37,1,paypal,False
TXN-001879,CUST-0038,2025-06-26,electronics,Electronics Item 6,619.29,3,apple_pay,False
TXN-001880,CUST-0157,2025-07-03,electronics,Electronics Item 9,95.51,1,apple_pay,False
TXN-001881,CUST-0063,2025-08-11,grocery,Grocery Item 6,21.58,1,debit_card,False
TXN-001882,CUST-0000,2025-08-19,clothing,Clothing Item 20,144.42,3,apple_pay,False
TXN-001883,CUST-0059,2025-09-20,electronics,Electronics Item 5,166.92,1,apple_pay,False
TXN-001884,CUST-0192,2025-10-26,grocery,Grocery Item 16,32.8,1,apple_pay,False
TXN-001885,CUST-0134,2025-09-06,home,Home Item 13,42.48,2,apple_pay,False
TXN-001886,CUST-0095,2025-05-29,clothing,Clothing Item 13,92.4,3,debit_card,False
TXN-001887,CUST-0053,2025-10-26,clothing,Clothing Item 10,102.98,2,debit_card,False
TXN-001888,CUST-0120,2025-11-01,electronics,Electronics Item 3,856.29,3,apple_pay,False
